timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
53600,PRODUCT_A,10001,10,10000,13,9999,15,10003,10,10004,13,10005,15,10002.03,0
53600,PRODUCT_B,4957,20,4956,5,4955,7,4959,20,4960,5,4961,7,4958.01,0
53600,X,1512,10,1511,5,1510,28,1513,10,1514,5,1515,28,1512.88,0
53600,Y,798,28,797,14,796,30,799,28,800,14,801,30,799.37,0
53600,Z,3003,9,3002,14,3001,10,3005,9,3006,14,3007,10,3004.63,0
53600,PRODUCT_C,14246,26,14245,16,14244,11,14249,26,14250,16,14251,11,14247.99,0
53600,PRODUCT_D,10017,18,10016,24,10015,5,10020,18,10021,24,10022,5,10018.66,0
53600,PRODUCT_D_OPTION,23,7,22,9,21,12,25,7,26,9,27,12,24.28,0
53600,PRODUCT_E,2003,19,2002,16,2001,12,2005,19,2006,16,2007,12,2004.13,0
53700,PRODUCT_A,10002,5,10001,10,10000,13,10004,5,10005,10,10006,13,10003.57,0
53700,PRODUCT_B,4958,19,4957,17,4956,6,4960,19,4961,17,4962,6,4959.75,0
53700,X,1514,12,1513,24,1512,17,1515,12,1516,24,1517,17,1514.77,0
53700,Y,798,25,797,29,796,19,799,25,800,29,801,19,799.21,0
53700,Z,3005,5,3004,9,3003,14,3007,5,3008,9,3009,14,3006.12,0
53700,PRODUCT_C,14214,12,14213,17,14212,15,14217,12,14218,17,14219,15,14215.85,0
53700,PRODUCT_D,10018,9,10017,14,10016,6,10021,9,10022,14,10023,6,10019.97,0
53700,PRODUCT_D_OPTION,24,16,23,16,22,12,26,16,27,16,28,12,25.06,0
53700,PRODUCT_E,2004,18,2003,13,2002,7,2006,18,2007,13,2008,7,2005.82,0
53800,PRODUCT_A,9998,19,9997,16,9996,13,10000,19,10001,16,10002,13,9999.98,0
53800,PRODUCT_B,4957,5,4956,12,4955,17,4959,5,4960,12,4961,17,4958.46,0
53800,X,1514,27,1513,13,1512,21,1515,27,1516,13,1517,21,1515.43,0
53800,Y,797,22,796,9,795,8,798,22,799,9,800,8,798.49,0
53800,Z,3005,16,3004,23,3003,19,3007,16,3008,23,3009,19,3006.56,0
53800,PRODUCT_C,14189,20,14188,12,14187,21,14192,20,14193,12,14194,21,14191.49,0
53800,PRODUCT_D,10017,16,10016,13,10015,17,10020,16,10021,13,10022,17,10018.9,0
53800,PRODUCT_D_OPTION,24,18,23,9,22,11,26,18,27,9,28,11,25.05,0
53800,PRODUCT_E,2000,9,1999,12,1998,18,2002,9,2003,12,2004,18,2001.42,0
53900,PRODUCT_A,9997,6,9996,17,9995,17,9999,6,10000,17,10001,17,9998.52,0
53900,PRODUCT_B,4960,19,4959,18,4958,14,4962,19,4963,18,4964,14,4961.04,0
53900,X,1515,23,1514,7,1513,9,1516,23,1517,7,1518,9,1515.63,0
53900,Y,798,16,797,23,796,14,799,16,800,23,801,14,798.55,0
53900,Z,3007,23,3006,20,3005,10,3009,23,3010,20,3011,10,3008.25,0
53900,PRODUCT_C,14243,9,14242,28,14241,6,14246,9,14247,28,14248,6,14245.18,0
53900,PRODUCT_D,10014,13,10013,10,10012,24,10017,13,10018,10,10019,24,10016.05,0
53900,PRODUCT_D_OPTION,22,17,21,10,20,10,24,17,25,10,26,10,23.52,0
53900,PRODUCT_E,2000,18,1999,9,1998,5,2002,18,2003,9,2004,5,2001.99,0
54000,PRODUCT_A,10002,17,10001,18,10000,17,10004,17,10005,18,10006,17,10003.27,0
54000,PRODUCT_B,4961,7,4960,19,4959,18,4963,7,4964,19,4965,18,4962.62,0
54000,X,1515,10,1514,11,1513,16,1516,10,1517,11,1518,16,1515.99,0
54000,Y,796,17,795,24,794,23,797,17,798,24,799,23,797.49,0
54000,Z,3007,24,3006,9,3005,23,3009,24,3010,9,3011,23,3008.72,0
54000,PRODUCT_C,14258,28,14257,24,14256,30,14261,28,14262,24,14263,30,14259.62,0
54000,PRODUCT_D,10013,22,10012,12,10011,11,10016,22,10017,12,10018,11,10015.33,0
54000,PRODUCT_D_OPTION,23,15,22,20,21,17,25,15,26,20,27,17,24.99,0
54000,PRODUCT_E,2000,19,1999,20,1998,19,2002,19,2003,20,2004,19,2001.68,0
54100,PRODUCT_A,9991,10,9990,16,9989,18,9993,10,9994,16,9995,18,9992.97,0
54100,PRODUCT_B,4962,5,4961,14,4960,8,4964,5,4965,14,4966,8,4963.62,0
54100,X,1513,12,1512,13,1511,21,1514,12,1515,13,1516,21,1514.36,0
54100,Y,795,10,794,6,793,21,796,10,797,6,798,21,795.96,0
54100,Z,3007,13,3006,24,3005,12,3009,13,3010,24,3011,12,3008.33,0
54100,PRODUCT_C,14222,8,14221,15,14220,11,14225,8,14226,15,14227,11,14223.79,0
54100,PRODUCT_D,10010,24,10009,21,10008,11,10013,24,10014,21,10015,11,10012.27,0
54100,PRODUCT_D_OPTION,21,7,20,9,19,9,23,7,24,9,25,9,22.93,0
54100,PRODUCT_E,2003,17,2002,5,2001,5,2005,17,2006,5,2007,5,2004.81,0
54200,PRODUCT_A,9999,5,9998,7,9997,14,10001,5,10002,7,10003,14,10000.53,0
54200,PRODUCT_B,4961,14,4960,6,4959,19,4963,14,4964,6,4965,19,4962.17,0
54200,X,1515,17,1514,9,1513,24,1516,17,1517,9,1518,24,1516.46,0
54200,Y,797,28,796,28,795,7,798,28,799,28,800,7,798.33,0
54200,Z,3007,14,3006,25,3005,12,3009,14,3010,25,3011,12,3008.5,0
54200,PRODUCT_C,14291,6,14290,14,14289,28,14294,6,14295,14,14296,28,14292.58,0
54200,PRODUCT_D,10010,23,10009,7,10008,11,10013,23,10014,7,10015,11,10012.14,0
54200,PRODUCT_D_OPTION,22,14,21,8,20,5,24,14,25,8,26,5,23.43,0
54200,PRODUCT_E,1998,11,1997,20,1996,15,2000,11,2001,20,2002,15,1999.69,0
54300,PRODUCT_A,9999,9,9998,20,9997,9,10001,9,10002,20,10003,9,10000.43,0
54300,PRODUCT_B,4960,6,4959,18,4958,15,4962,6,4963,18,4964,15,4961.75,0
54300,X,1518,26,1517,17,1516,14,1519,26,1520,17,1521,14,1518.55,0
54300,Y,799,10,798,28,797,30,800,10,801,28,802,30,799.55,0
54300,Z,3006,9,3005,14,3004,5,3008,9,3009,14,3010,5,3007.99,0
54300,PRODUCT_C,14323,15,14322,24,14321,27,14326,15,14327,24,14328,27,14324.95,0
54300,PRODUCT_D,10009,25,10008,9,10007,6,10012,25,10013,9,10014,6,10010.61,0
54300,PRODUCT_D_OPTION,22,10,21,12,20,15,24,10,25,12,26,15,23.48,0
54300,PRODUCT_E,1997,12,1996,5,1995,20,1999,12,2000,5,2001,20,1998.02,0
54400,PRODUCT_A,9997,18,9996,18,9995,8,9999,18,10000,18,10001,8,9998.29,0
54400,PRODUCT_B,4961,13,4960,17,4959,9,4963,13,4964,17,4965,9,4962.35,0
54400,X,1517,23,1516,29,1515,22,1518,23,1519,29,1520,22,1518.5,0
54400,Y,798,6,797,25,796,16,799,6,800,25,801,16,799.27,0
54400,Z,3003,17,3002,22,3001,9,3005,17,3006,22,3007,9,3004.69,0
54400,PRODUCT_C,14274,5,14273,7,14272,20,14277,5,14278,7,14279,20,14275.52,0
54400,PRODUCT_D,10009,16,10008,12,10007,25,10012,16,10013,12,10014,25,10011.18,0
54400,PRODUCT_D_OPTION,21,5,20,19,19,18,23,5,24,19,25,18,22.72,0
54400,PRODUCT_E,1996,18,1995,8,1994,18,1998,18,1999,8,2000,18,1997.43,0
54500,PRODUCT_A,10003,15,10002,20,10001,9,10005,15,10006,20,10007,9,10004.17,0
54500,PRODUCT_B,4957,14,4956,5,4955,14,4959,14,4960,5,4961,14,4958.28,0
54500,X,1518,12,1517,30,1516,14,1519,12,1520,30,1521,14,1518.52,0
54500,Y,796,20,795,13,794,8,797,20,798,13,799,8,796.96,0
54500,Z,3002,10,3001,15,3000,12,3004,10,3005,15,3006,12,3003.42,0
54500,PRODUCT_C,14267,7,14266,26,14265,11,14270,7,14271,26,14272,11,14269.33,0
54500,PRODUCT_D,10010,20,10009,24,10008,15,10013,20,10014,24,10015,15,10011.57,0
54500,PRODUCT_D_OPTION,20,17,19,8,18,5,22,17,23,8,24,5,21.82,0
54500,PRODUCT_E,1993,6,1992,20,1991,20,1995,6,1996,20,1997,20,1994.84,0
54600,PRODUCT_A,10001,20,10000,11,9999,10,10003,20,10004,11,10005,10,10002.91,0
54600,PRODUCT_B,4956,7,4955,20,4954,16,4958,7,4959,20,4960,16,4957.18,0
54600,X,1518,6,1517,12,1516,18,1519,6,1520,12,1521,18,1519.49,0
54600,Y,796,7,795,29,794,23,797,7,798,29,799,23,796.64,0
54600,Z,3001,10,3000,6,2999,9,3003,10,3004,6,3005,9,3002.18,0
54600,PRODUCT_C,14265,27,14264,15,14263,24,14268,27,14269,15,14270,24,14266.75,0
54600,PRODUCT_D,10009,23,10008,24,10007,7,10012,23,10013,24,10014,7,10010.85,0
54600,PRODUCT_D_OPTION,18,11,17,20,16,11,20,11,21,20,22,11,19.94,0
54600,PRODUCT_E,1994,11,1993,19,1992,6,1996,11,1997,19,1998,6,1995.4,0
54700,PRODUCT_A,9998,11,9997,14,9996,10,10000,11,10001,14,10002,10,9999.22,0
54700,PRODUCT_B,4958,14,4957,14,4956,13,4960,14,4961,14,4962,13,4959.05,0
54700,X,1518,19,1517,14,1516,22,1519,19,1520,14,1521,22,1519.23,0
54700,Y,796,24,795,5,794,29,797,24,798,5,799,29,797.5,0
54700,Z,3001,13,3000,20,2999,18,3003,13,3004,20,3005,18,3002.91,0
54700,PRODUCT_C,14333,5,14332,19,14331,28,14336,5,14337,19,14338,28,14335.02,0
54700,PRODUCT_D,10010,22,10009,18,10008,9,10013,22,10014,18,10015,9,10012.12,0
54700,PRODUCT_D_OPTION,20,12,19,15,18,7,22,12,23,15,24,7,21.52,0
54700,PRODUCT_E,1988,5,1987,20,1986,18,1990,5,1991,20,1992,18,1989.22,0
54800,PRODUCT_A,9998,15,9997,7,9996,7,10000,15,10001,7,10002,7,9999.74,0
54800,PRODUCT_B,4955,20,4954,6,4953,16,4957,20,4958,6,4959,16,4956.52,0
54800,X,1518,7,1517,20,1516,27,1519,7,1520,20,1521,27,1518.93,0
54800,Y,797,12,796,26,795,10,798,12,799,26,800,10,797.75,0
54800,Z,3001,22,3000,23,2999,16,3003,22,3004,23,3005,16,3002.18,0
54800,PRODUCT_C,14348,7,14347,13,14346,16,14351,7,14352,13,14353,16,14349.9,0
54800,PRODUCT_D,10016,17,10015,11,10014,13,10019,17,10020,11,10021,13,10017.79,0
54800,PRODUCT_D_OPTION,24,6,23,7,22,16,26,6,27,7,28,16,25.28,0
54800,PRODUCT_E,1981,5,1980,16,1979,16,1983,5,1984,16,1985,16,1982.42,0
54900,PRODUCT_A,9997,7,9996,8,9995,15,9999,7,10000,8,10001,15,9998.84,0
54900,PRODUCT_B,4958,19,4957,13,4956,13,4960,19,4961,13,4962,13,4959.07,0
54900,X,1517,27,1516,30,1515,24,1518,27,1519,30,1520,24,1518.19,0
54900,Y,798,17,797,26,796,16,799,17,800,26,801,16,799.27,0
54900,Z,2998,12,2997,24,2996,8,3000,12,3001,24,3002,8,2999.48,0
54900,PRODUCT_C,14360,17,14359,6,14358,25,14363,17,14364,6,14365,25,14362.12,0
54900,PRODUCT_D,10012,20,10011,20,10010,5,10015,20,10016,20,10017,5,10014.1,0
54900,PRODUCT_D_OPTION,22,6,21,14,20,5,24,6,25,14,26,5,23.36,0
54900,PRODUCT_E,1981,12,1980,5,1979,14,1983,12,1984,5,1985,14,1982.34,0
55000,PRODUCT_A,9997,15,9996,14,9995,8,9999,15,10000,14,10001,8,9998.46,0
55000,PRODUCT_B,4956,13,4955,5,4954,12,4958,13,4959,5,4960,12,4957.82,0
55000,X,1517,24,1516,30,1515,27,1518,24,1519,30,1520,27,1517.67,0
55000,Y,800,22,799,9,798,10,801,22,802,9,803,10,801.11,0
55000,Z,2998,7,2997,22,2996,5,3000,7,3001,22,3002,5,2999.44,0
55000,PRODUCT_C,14363,26,14362,11,14361,23,14366,26,14367,11,14368,23,14364.95,0
55000,PRODUCT_D,10017,17,10016,17,10015,10,10020,17,10021,17,10022,10,10018.95,0
55000,PRODUCT_D_OPTION,25,6,24,12,23,16,27,6,28,12,29,16,26.96,0
55000,PRODUCT_E,1982,17,1981,13,1980,5,1984,17,1985,13,1986,5,1983.99,0
55100,PRODUCT_A,9995,19,9994,5,9993,9,9997,19,9998,5,9999,9,9996.08,0
55100,PRODUCT_B,4957,17,4956,15,4955,10,4959,17,4960,15,4961,10,4958.46,0
55100,X,1516,24,1515,27,1514,15,1517,24,1518,27,1519,15,1516.96,0
55100,Y,800,7,799,17,798,14,801,7,802,17,803,14,800.98,0
55100,Z,2998,18,2997,24,2996,11,3000,18,3001,24,3002,11,2999.87,0
55100,PRODUCT_C,14370,11,14369,28,14368,12,14373,11,14374,28,14375,12,14371.78,0
55100,PRODUCT_D,10015,15,10014,18,10013,9,10018,15,10019,18,10020,9,10017.01,0
55100,PRODUCT_D_OPTION,25,11,24,6,23,11,27,11,28,6,29,11,26.08,0
55100,PRODUCT_E,1980,19,1979,14,1978,13,1982,19,1983,14,1984,13,1981.5,0
55200,PRODUCT_A,10003,5,10002,6,10001,18,10005,5,10006,6,10007,18,10004.14,0
55200,PRODUCT_B,4955,20,4954,6,4953,20,4957,20,4958,6,4959,20,4956.17,0
55200,X,1517,6,1516,24,1515,10,1518,6,1519,24,1520,10,1518.05,0
55200,Y,799,6,798,26,797,27,800,6,801,26,802,27,800.28,0
55200,Z,3000,8,2999,24,2998,24,3002,8,3003,24,3004,24,3001.03,0
55200,PRODUCT_C,14304,7,14303,22,14302,28,14307,7,14308,22,14309,28,14305.71,0
55200,PRODUCT_D,10012,25,10011,14,10010,12,10015,25,10016,14,10017,12,10014.3,0
55200,PRODUCT_D_OPTION,24,7,23,7,22,11,26,7,27,7,28,11,25.26,0
55200,PRODUCT_E,1981,9,1980,17,1979,17,1983,9,1984,17,1985,17,1982.61,0
55300,PRODUCT_A,10002,8,10001,8,10000,15,10004,8,10005,8,10006,15,10003.08,0
55300,PRODUCT_B,4956,13,4955,15,4954,6,4958,13,4959,15,4960,6,4957.14,0
55300,X,1517,15,1516,10,1515,30,1518,15,1519,10,1520,30,1517.56,0
55300,Y,799,17,798,12,797,10,800,17,801,12,802,10,799.54,0
55300,Z,3000,8,2999,8,2998,24,3002,8,3003,8,3004,24,3001.57,0
55300,PRODUCT_C,14235,25,14234,17,14233,6,14238,25,14239,17,14240,6,14236.58,0
55300,PRODUCT_D,10010,14,10009,19,10008,10,10013,14,10014,19,10015,10,10012.38,0
55300,PRODUCT_D_OPTION,22,9,21,5,20,15,24,9,25,5,26,15,23.71,0
55300,PRODUCT_E,1982,12,1981,20,1980,5,1984,12,1985,20,1986,5,1983.52,0
55400,PRODUCT_A,10001,20,10000,20,9999,13,10003,20,10004,20,10005,13,10002.39,0
55400,PRODUCT_B,4957,16,4956,13,4955,14,4959,16,4960,13,4961,14,4958.06,0
55400,X,1516,20,1515,28,1514,27,1517,20,1518,28,1519,27,1516.91,0
55400,Y,798,30,797,6,796,22,799,30,800,6,801,22,798.92,0
55400,Z,3004,9,3003,25,3002,11,3006,9,3007,25,3008,11,3005.16,0
55400,PRODUCT_C,14249,7,14248,19,14247,29,14252,7,14253,19,14254,29,14250.69,0
55400,PRODUCT_D,10012,7,10011,14,10010,17,10015,7,10016,14,10017,17,10013.84,0
55400,PRODUCT_D_OPTION,24,7,23,15,22,12,26,7,27,15,28,12,25.69,0
55400,PRODUCT_E,1984,13,1983,18,1982,20,1986,13,1987,18,1988,20,1985.25,0
55500,PRODUCT_A,9995,17,9994,18,9993,9,9997,17,9998,18,9999,9,9996.72,0
55500,PRODUCT_B,4959,18,4958,10,4957,12,4961,18,4962,10,4963,12,4960.34,0
55500,X,1515,15,1514,27,1513,29,1516,15,1517,27,1518,29,1515.97,0
55500,Y,799,23,798,17,797,5,800,23,801,17,802,5,800.27,0
55500,Z,3002,16,3001,12,3000,5,3004,16,3005,12,3006,5,3003.86,0
55500,PRODUCT_C,14267,9,14266,28,14265,17,14270,9,14271,28,14272,17,14269.32,0
55500,PRODUCT_D,10012,7,10011,22,10010,14,10015,7,10016,22,10017,14,10014.28,0
55500,PRODUCT_D_OPTION,25,5,24,9,23,16,27,5,28,9,29,16,26.79,0
55500,PRODUCT_E,1984,20,1983,19,1982,5,1986,20,1987,19,1988,5,1985.48,0
55600,PRODUCT_A,10005,11,10004,17,10003,17,10007,11,10008,17,10009,17,10006.24,0
55600,PRODUCT_B,4962,6,4961,15,4960,6,4964,6,4965,15,4966,6,4963.04,0
55600,X,1513,17,1512,12,1511,6,1514,17,1515,12,1516,6,1513.73,0
55600,Y,799,17,798,17,797,12,800,17,801,17,802,12,799.64,0
55600,Z,3004,18,3003,5,3002,16,3006,18,3007,5,3008,16,3005.83,0
55600,PRODUCT_C,14238,6,14237,9,14236,28,14241,6,14242,9,14243,28,14240.35,0
55600,PRODUCT_D,10011,21,10010,25,10009,7,10014,21,10015,25,10016,7,10013.04,0
55600,PRODUCT_D_OPTION,23,18,22,13,21,5,25,18,26,13,27,5,24.42,0
55600,PRODUCT_E,1979,8,1978,5,1977,11,1981,8,1982,5,1983,11,1980.36,0
55700,PRODUCT_A,10004,6,10003,8,10002,10,10006,6,10007,8,10008,10,10005.94,0
55700,PRODUCT_B,4964,6,4963,12,4962,5,4966,6,4967,12,4968,5,4965.55,0
55700,X,1515,9,1514,16,1513,9,1516,9,1517,16,1518,9,1516.07,0
55700,Y,796,5,795,24,794,13,797,5,798,24,799,13,797.12,0
55700,Z,3006,15,3005,10,3004,11,3008,15,3009,10,3010,11,3007.21,0
55700,PRODUCT_C,14154,29,14153,19,14152,29,14157,29,14158,19,14159,29,14155.87,0
55700,PRODUCT_D,10010,16,10009,23,10008,19,10013,16,10014,23,10015,19,10011.88,0
55700,PRODUCT_D_OPTION,22,16,21,12,20,8,24,16,25,12,26,8,23.56,0
55700,PRODUCT_E,1979,10,1978,17,1977,6,1981,10,1982,17,1983,6,1980.36,0
55800,PRODUCT_A,9999,6,9998,18,9997,6,10001,6,10002,18,10003,6,10000.56,0
55800,PRODUCT_B,4964,9,4963,19,4962,16,4966,9,4967,19,4968,16,4965.97,0
55800,X,1516,20,1515,14,1514,26,1517,20,1518,14,1519,26,1516.83,0
55800,Y,797,15,796,13,795,30,798,15,799,13,800,30,797.81,0
55800,Z,3005,13,3004,25,3003,23,3007,13,3008,25,3009,23,3006.26,0
55800,PRODUCT_C,14124,9,14123,6,14122,15,14127,9,14128,6,14129,15,14126.47,0
55800,PRODUCT_D,10008,14,10007,22,10006,24,10011,14,10012,22,10013,24,10010.36,0
55800,PRODUCT_D_OPTION,23,14,22,14,21,15,25,14,26,14,27,15,24.7,0
55800,PRODUCT_E,1979,12,1978,7,1977,8,1981,12,1982,7,1983,8,1980.74,0
55900,PRODUCT_A,9996,5,9995,8,9994,17,9998,5,9999,8,10000,17,9997.29,0
55900,PRODUCT_B,4962,16,4961,16,4960,11,4964,16,4965,16,4966,11,4963.52,0
55900,X,1517,14,1516,14,1515,29,1518,14,1519,14,1520,29,1518.13,0
55900,Y,797,15,796,17,795,17,798,15,799,17,800,17,797.66,0
55900,Z,3005,10,3004,10,3003,24,3007,10,3008,10,3009,24,3006.07,0
55900,PRODUCT_C,14161,30,14160,26,14159,16,14164,30,14165,26,14166,16,14163.5,0
55900,PRODUCT_D,10010,9,10009,8,10008,20,10013,9,10014,8,10015,20,10011.54,0
55900,PRODUCT_D_OPTION,28,20,27,6,26,15,30,20,31,6,32,15,29.88,0
55900,PRODUCT_E,1984,18,1983,17,1982,5,1986,18,1987,17,1988,5,1985.24,0
56000,PRODUCT_A,9996,12,9995,18,9994,8,9998,12,9999,18,10000,8,9997.4,0
56000,PRODUCT_B,4965,18,4964,9,4963,14,4967,18,4968,9,4969,14,4966.16,0
56000,X,1516,22,1515,18,1514,5,1517,22,1518,18,1519,5,1517.33,0
56000,Y,796,19,795,5,794,14,797,19,798,5,799,14,796.96,0
56000,Z,3003,19,3002,25,3001,9,3005,19,3006,25,3007,9,3004.95,0
56000,PRODUCT_C,14166,29,14165,18,14164,17,14169,29,14170,18,14171,17,14168.18,0
56000,PRODUCT_D,10012,5,10011,9,10010,11,10015,5,10016,9,10017,11,10014.05,0
56000,PRODUCT_D_OPTION,30,16,29,7,28,16,32,16,33,7,34,16,31.13,0
56000,PRODUCT_E,1979,16,1978,5,1977,7,1981,16,1982,5,1983,7,1980.75,0
56100,PRODUCT_A,10000,16,9999,11,9998,5,10002,16,10003,11,10004,5,10001.26,0
56100,PRODUCT_B,4962,7,4961,19,4960,12,4964,7,4965,19,4966,12,4963.56,0
56100,X,1519,26,1518,28,1517,25,1520,26,1521,28,1522,25,1519.52,0
56100,Y,793,7,792,18,791,20,794,7,795,18,796,20,794.02,0
56100,Z,3003,8,3002,15,3001,18,3005,8,3006,15,3007,18,3004.76,0
56100,PRODUCT_C,14138,6,14137,16,14136,21,14141,6,14142,16,14143,21,14140.2,0
56100,PRODUCT_D,10012,19,10011,23,10010,6,10015,19,10016,23,10017,6,10013.54,0
56100,PRODUCT_D_OPTION,29,16,28,9,27,10,31,16,32,9,33,10,30.7,0
56100,PRODUCT_E,1986,13,1985,14,1984,7,1988,13,1989,14,1990,7,1987.62,0
56200,PRODUCT_A,9996,11,9995,12,9994,15,9998,11,9999,12,10000,15,9997.26,0
56200,PRODUCT_B,4961,14,4960,19,4959,13,4963,14,4964,19,4965,13,4962.68,0
56200,X,1519,6,1518,27,1517,17,1520,6,1521,27,1522,17,1519.74,0
56200,Y,795,13,794,28,793,28,796,13,797,28,798,28,795.77,0
56200,Z,3003,16,3002,11,3001,8,3005,16,3006,11,3007,8,3004.1,0
56200,PRODUCT_C,14120,26,14119,30,14118,15,14123,26,14124,30,14125,15,14122.45,0
56200,PRODUCT_D,10010,19,10009,23,10008,6,10013,19,10014,23,10015,6,10012.18,0
56200,PRODUCT_D_OPTION,26,15,25,19,24,8,28,15,29,19,30,8,27.72,0
56200,PRODUCT_E,1986,7,1985,17,1984,18,1988,7,1989,17,1990,18,1987.37,0
56300,PRODUCT_A,9998,14,9997,17,9996,11,10000,14,10001,17,10002,11,9999.9,0
56300,PRODUCT_B,4963,18,4962,15,4961,17,4965,18,4966,15,4967,17,4964.15,0
56300,X,1521,8,1520,22,1519,12,1522,8,1523,22,1524,12,1521.92,0
56300,Y,796,11,795,15,794,27,797,11,798,15,799,27,796.82,0
56300,Z,3002,24,3001,20,3000,13,3004,24,3005,20,3006,13,3003.43,0
56300,PRODUCT_C,14157,25,14156,26,14155,22,14160,25,14161,26,14162,22,14158.95,0
56300,PRODUCT_D,10009,19,10008,17,10007,22,10012,19,10013,17,10014,22,10011.43,0
56300,PRODUCT_D_OPTION,26,5,25,16,24,19,28,5,29,16,30,19,27.38,0
56300,PRODUCT_E,1983,6,1982,10,1981,12,1985,6,1986,10,1987,12,1984.18,0
56400,PRODUCT_A,10002,20,10001,20,10000,7,10004,20,10005,20,10006,7,10003.27,0
56400,PRODUCT_B,4964,13,4963,12,4962,5,4966,13,4967,12,4968,5,4965.04,0
56400,X,1521,30,1520,25,1519,8,1522,30,1523,25,1524,8,1521.9,0
56400,Y,794,23,793,10,792,10,795,23,796,10,797,10,795.11,0
56400,Z,3002,5,3001,24,3000,16,3004,5,3005,24,3006,16,3003.42,0
56400,PRODUCT_C,14150,18,14149,20,14148,12,14153,18,14154,20,14155,12,14151.9,0
56400,PRODUCT_D,10005,11,10004,11,10003,9,10008,11,10009,11,10010,9,10006.81,0
56400,PRODUCT_D_OPTION,23,20,22,11,21,9,25,20,26,11,27,9,24.61,0
56400,PRODUCT_E,1982,11,1981,17,1980,14,1984,11,1985,17,1986,14,1983.33,0
56500,PRODUCT_A,9994,13,9993,6,9992,10,9996,13,9997,6,9998,10,9995.48,0
56500,PRODUCT_B,4967,9,4966,15,4965,12,4969,9,4970,15,4971,12,4968.23,0
56500,X,1521,29,1520,10,1519,17,1522,29,1523,10,1524,17,1521.83,0
56500,Y,794,30,793,19,792,17,795,30,796,19,797,17,795.34,0
56500,Z,3000,24,2999,23,2998,25,3002,24,3003,23,3004,25,3001.87,0
56500,PRODUCT_C,14152,10,14151,13,14150,10,14155,10,14156,13,14157,10,14154.05,0
56500,PRODUCT_D,10005,19,10004,20,10003,12,10008,19,10009,20,10010,12,10006.7,0
56500,PRODUCT_D_OPTION,22,10,21,12,20,15,24,10,25,12,26,15,23.8,0
56500,PRODUCT_E,1985,9,1984,6,1983,9,1987,9,1988,6,1989,9,1986.68,0
56600,PRODUCT_A,10005,12,10004,10,10003,5,10007,12,10008,10,10009,5,10006.02,0
56600,PRODUCT_B,4967,8,4966,13,4965,5,4969,8,4970,13,4971,5,4968.22,0
56600,X,1520,7,1519,18,1518,24,1521,7,1522,18,1523,24,1521.04,0
56600,Y,793,11,792,12,791,29,794,11,795,12,796,29,793.72,0
56600,Z,3002,10,3001,21,3000,13,3004,10,3005,21,3006,13,3003.56,0
56600,PRODUCT_C,14129,14,14128,9,14127,11,14132,14,14133,9,14134,11,14131.36,0
56600,PRODUCT_D,10005,14,10004,20,10003,7,10008,14,10009,20,10010,7,10007.47,0
56600,PRODUCT_D_OPTION,25,9,24,5,23,20,27,9,28,5,29,20,26.44,0
56600,PRODUCT_E,1985,15,1984,15,1983,7,1987,15,1988,15,1989,7,1986.84,0
56700,PRODUCT_A,10003,15,10002,13,10001,15,10005,15,10006,13,10007,15,10004.7,0
56700,PRODUCT_B,4963,9,4962,17,4961,6,4965,9,4966,17,4967,6,4964.84,0
56700,X,1520,19,1519,15,1518,18,1521,19,1522,15,1523,18,1521.15,0
56700,Y,791,23,790,27,789,24,792,23,793,27,794,24,791.67,0
56700,Z,3003,24,3002,7,3001,11,3005,24,3006,7,3007,11,3004.87,0
56700,PRODUCT_C,14135,22,14134,12,14133,8,14138,22,14139,12,14140,8,14136.77,0
56700,PRODUCT_D,10005,5,10004,5,10003,17,10008,5,10009,5,10010,17,10006.73,0
56700,PRODUCT_D_OPTION,25,14,24,12,23,11,27,14,28,12,29,11,26.18,0
56700,PRODUCT_E,1983,9,1982,10,1981,18,1985,9,1986,10,1987,18,1984.58,0
56800,PRODUCT_A,9995,9,9994,9,9993,20,9997,9,9998,9,9999,20,9996.29,0
56800,PRODUCT_B,4963,19,4962,19,4961,19,4965,19,4966,19,4967,19,4964.29,0
56800,X,1520,11,1519,11,1518,7,1521,11,1522,11,1523,7,1521.49,0
56800,Y,788,18,787,28,786,21,789,18,790,28,791,21,788.53,0
56800,Z,3002,6,3001,17,3000,17,3004,6,3005,17,3006,17,3003.83,0
56800,PRODUCT_C,14136,14,14135,28,14134,20,14139,14,14140,28,14141,20,14137.77,0
56800,PRODUCT_D,10004,5,10003,19,10002,5,10007,5,10008,19,10009,5,10005.72,0
56800,PRODUCT_D_OPTION,23,11,22,16,21,6,25,11,26,16,27,6,24.26,0
56800,PRODUCT_E,1985,12,1984,17,1983,6,1987,12,1988,17,1989,6,1986.64,0
56900,PRODUCT_A,9994,15,9993,15,9992,10,9996,15,9997,15,9998,10,9995.76,0
56900,PRODUCT_B,4963,14,4962,9,4961,14,4965,14,4966,9,4967,14,4964.63,0
56900,X,1523,7,1522,28,1521,6,1524,7,1525,28,1526,6,1523.73,0
56900,Y,789,25,788,20,787,30,790,25,791,20,792,30,789.7,0
56900,Z,3004,14,3003,6,3002,9,3006,14,3007,6,3008,9,3005.13,0
